id_gpa;id_name_gpa;num_gpa;id_shop;id_agr_state;inv_num_gpa;full_num_gpa;id_cbn_type;mtrPlaceName;id_mtrPlaceType;id_ks;kod_kor;kod_sor;name_sor
353;2;5;69;2;132983;15;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC01-GP05;КС Лонг-Юганская, цех №1, ГПА-5
354;2;6;69;2;132984;16;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC01-GP06;КС Лонг-Юганская, цех №1, ГПА-6
355;2;1;70;2;132985;21;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC02-GP01;КС Лонг-Юганская, цех №2, ГПА-1
356;2;2;70;2;132986;22;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC02-GP02;КС Лонг-Юганская, цех №2, ГПА-2
357;2;3;70;2;132987;23;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC02-GP03;КС Лонг-Юганская, цех №2, ГПА-3
358;2;4;70;2;132988;24;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC02-GP04;КС Лонг-Юганская, цех №2, ГПА-4
359;2;5;70;2;132989;25;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC02-GP05;КС Лонг-Юганская, цех №2, ГПА-5
360;2;6;70;2;132990;26;14;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC02-GP06;КС Лонг-Юганская, цех №2, ГПА-6
361;3;1;71;2;132973;31;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC03-GP01;КС Лонг-Юганская, цех №3, ГПА-1
362;3;2;71;2;132974;32;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC03-GP02;КС Лонг-Юганская, цех №3, ГПА-2
363;3;3;71;2;132975;33;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC03-GP03;КС Лонг-Юганская, цех №3, ГПА-3
364;3;4;71;2;132976;34;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC03-GP04;КС Лонг-Юганская, цех №3, ГПА-4
365;3;5;71;2;132977;35;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC03-GP05;КС Лонг-Юганская, цех №3, ГПА-5
366;3;6;71;2;132978;36;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC03-GP06;КС Лонг-Юганская, цех №3, ГПА-6
367;3;1;72;2;132965;41;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC04-GP01;КС Лонг-Юганская, цех №4, ГПА-1
368;3;2;72;1;132966;42;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC04-GP02;КС Лонг-Юганская, цех №4, ГПА-2
369;3;3;72;1;132967;43;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC04-GP03;КС Лонг-Юганская, цех №4, ГПА-3
370;3;4;72;2;132968;44;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC04-GP04;КС Лонг-Юганская, цех №4, ГПА-4
371;3;5;72;2;132969;45;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC04-GP05;КС Лонг-Юганская, цех №4, ГПА-5
372;3;6;72;1;132970;46;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC04-GP06;КС Лонг-Юганская, цех №4, ГПА-6
373;3;7;72;2;132971;47;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC04-GP07;КС Лонг-Юганская, цех №4, ГПА-7
374;3;8;72;2;132972;48;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC04-GP08;КС Лонг-Юганская, цех №4, ГПА-8
375;3;1;73;2;132999;51;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC05-GP01;КС Лонг-Юганская, цех №5, ГПА-1
376;3;2;73;1;133000;52;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC05-GP02;КС Лонг-Юганская, цех №5, ГПА-2
377;3;3;73;2;133001;53;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC05-GP03;КС Лонг-Юганская, цех №5, ГПА-3
378;3;4;73;1;133002;54;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC05-GP04;КС Лонг-Юганская, цех №5, ГПА-4
379;3;5;73;2;133003;55;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC05-GP05;КС Лонг-Юганская, цех №5, ГПА-5
380;3;6;73;2;133033;56;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC05-GP06;КС Лонг-Юганская, цех №5, ГПА-6
381;3;7;73;2;133034;57;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC05-GP07;КС Лонг-Юганская, цех №5, ГПА-7
382;3;8;73;1;133035;58;16;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC05-GP08;КС Лонг-Юганская, цех №5, ГПА-8
383;8;1;74;2;004365;61;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC06-GP01;КС Лонг-Юганская, цех №6, ГПА-1
384;8;2;74;2;004366;62;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC06-GP02;КС Лонг-Юганская, цех №6, ГПА-2
385;8;3;74;9;004367;63;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC06-GP03;КС Лонг-Юганская, цех №6, ГПА-3
386;8;4;74;2;004368;64;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC06-GP04;КС Лонг-Юганская, цех №6, ГПА-4
387;8;5;74;2;004369;65;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC06-GP05;КС Лонг-Юганская, цех №6, ГПА-5
388;8;6;74;2;004370;66;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC06-GP06;КС Лонг-Юганская, цех №6, ГПА-6
389;8;1;75;2;239037;71;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC07-GP01;КС Лонг-Юганская, цех №7, ГПА-1
390;8;2;75;2;239038;72;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC07-GP02;КС Лонг-Юганская, цех №7, ГПА-2
391;8;3;75;2;239039;73;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC07-GP03;КС Лонг-Юганская, цех №7, ГПА-3
392;8;4;75;9;239040;74;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC07-GP04;КС Лонг-Юганская, цех №7, ГПА-4
393;8;5;75;2;239041;75;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC07-GP05;КС Лонг-Юганская, цех №7, ГПА-5
394;8;6;75;9;239042;76;5;;6;;GT_MG_KS_KC_GPA;GTYGK-T08-KS1-KC07-GP06;КС Лонг-Юганская, цех №7, ГПА-6
395;13;1;76;2;136963;11;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC01-GP01;КС Сосновская, цех №1, ГПА-1
396;13;2;76;2;136964;12;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC01-GP02;КС Сосновская, цех №1, ГПА-2
397;13;3;76;1;136965;13;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC01-GP03;КС Сосновская, цех №1, ГПА-3
398;25;1;77;9;137005;21;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC02-GP01;КС Сосновская, цех №2, ГПА-1
399;25;2;77;2;137006;22;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC02-GP02;КС Сосновская, цех №2, ГПА-2
400;25;3;77;1;137007;23;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC02-GP03;КС Сосновская, цех №2, ГПА-3
401;25;4;77;1;137008;24;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC02-GP04;КС Сосновская, цех №2, ГПА-4
402;25;5;77;2;137009;25;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC02-GP05;КС Сосновская, цех №2, ГПА-5
403;25;6;77;1;137010;26;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC02-GP06;КС Сосновская, цех №2, ГПА-6
404;25;7;77;1;137011;27;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC02-GP07;КС Сосновская, цех №2, ГПА-7
405;25;1;78;2;137049;31;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC03-GP01;КС Сосновская, цех №3, ГПА-1
406;25;2;78;1;137050;32;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC03-GP02;КС Сосновская, цех №3, ГПА-2
407;25;3;78;2;137051;33;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC03-GP03;КС Сосновская, цех №3, ГПА-3
408;25;4;78;2;137052;34;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC03-GP04;КС Сосновская, цех №3, ГПА-4
409;25;5;78;2;137053;35;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC03-GP05;КС Сосновская, цех №3, ГПА-5
410;25;6;78;1;137054;36;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC03-GP06;КС Сосновская, цех №3, ГПА-6
411;25;7;78;2;137055;37;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC03-GP07;КС Сосновская, цех №3, ГПА-7
412;17;1;79;1;137126;41;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC04-GP01;КС Сосновская, цех №4, ГПА-1
413;17;2;79;9;137127;42;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC04-GP02;КС Сосновская, цех №4, ГПА-2
414;17;3;79;1;137128;43;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC04-GP03;КС Сосновская, цех №4, ГПА-3
415;17;4;79;1;137129;44;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC04-GP04;КС Сосновская, цех №4, ГПА-4
416;17;5;79;2;137131;45;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC04-GP05;КС Сосновская, цех №4, ГПА-5
417;17;1;80;2;137190;51;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC05-GP01;КС Сосновская, цех №5, ГПА-1
418;17;2;80;2;137191;52;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC05-GP02;КС Сосновская, цех №5, ГПА-2
419;17;3;80;16;137192;53;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC05-GP03;КС Сосновская, цех №5, ГПА-3
420;17;4;80;1;137193;54;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC05-GP04;КС Сосновская, цех №5, ГПА-4
421;17;5;80;2;137194;55;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC05-GP05;КС Сосновская, цех №5, ГПА-5
422;17;1;81;2;137198;61;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC06-GP01;КС Сосновская, цех №6, ГПА-1
423;17;2;81;1;137199;62;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC06-GP02;КС Сосновская, цех №6, ГПА-2
424;17;3;81;1;137200;63;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC06-GP03;КС Сосновская, цех №6, ГПА-3
425;17;4;81;2;137201;64;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC06-GP04;КС Сосновская, цех №6, ГПА-4
426;17;5;81;2;137202;65;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC06-GP05;КС Сосновская, цех №6, ГПА-5
427;17;1;82;1;137230;71;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC07-GP01;КС Сосновская, цех №7, ГПА-1
428;17;2;82;1;137231;72;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC07-GP02;КС Сосновская, цех №7, ГПА-2
429;17;3;82;2;137232;73;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC07-GP03;КС Сосновская, цех №7, ГПА-3
430;17;4;82;2;137267;74;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC07-GP04;КС Сосновская, цех №7, ГПА-4
431;17;1;83;1;137167;81;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC08-GP01;КС Сосновская, цех №8, ГПА-1
432;17;2;83;12;137168;82;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC08-GP02;КС Сосновская, цех №8, ГПА-2
433;17;3;83;2;137169;83;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC08-GP03;КС Сосновская, цех №8, ГПА-3
434;17;4;83;2;137170;84;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC08-GP04;КС Сосновская, цех №8, ГПА-4
435;17;1;84;2;137071;91;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC09-GP01;КС Сосновская, цех №9, ГПА-1
436;17;2;84;2;137072;92;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC09-GP02;КС Сосновская, цех №9, ГПА-2
437;17;3;84;2;137073;93;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC09-GP03;КС Сосновская, цех №9, ГПА-3
438;17;4;84;2;137074;94;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC09-GP04;КС Сосновская, цех №9, ГПА-4
439;17;1;85;2;137154;101;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC10-GP01;КС Сосновская, цех №10, ГПА-1
440;17;2;85;8;137155;102;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC10-GP02;КС Сосновская, цех №10, ГПА-2
441;17;3;85;2;137156;103;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC10-GP03;КС Сосновская, цех №10, ГПА-3
442;17;4;85;2;137157;104;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T23-KS1-KC10-GP04;КС Сосновская, цех №10, ГПА-4
443;13;1;93;1;130953;11;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC01-GP01;КС Верхнеказымская, цех №1, ГПА-1
444;14;2;93;2;130954;12;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC01-GP02;КС Верхнеказымская, цех №1, ГПА-2
445;14;3;93;2;130955;13;9;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC01-GP03;КС Верхнеказымская, цех №1, ГПА-3
446;19;1;94;9;130883;21;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC02-GP01;КС Верхнеказымская, цех №2, ГПА-1
447;17;2;94;2;130884;22;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC02-GP02;КС Верхнеказымская, цех №2, ГПА-2
448;17;3;94;1;130885;23;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC02-GP03;КС Верхнеказымская, цех №2, ГПА-3
449;17;4;94;2;130886;24;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC02-GP04;КС Верхнеказымская, цех №2, ГПА-4
450;17;5;94;1;130887;25;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC02-GP05;КС Верхнеказымская, цех №2, ГПА-5
451;17;1;95;2;130987;31;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC03-GP01;КС Верхнеказымская, цех №3, ГПА-1
452;17;2;95;1;130988;32;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC03-GP02;КС Верхнеказымская, цех №3, ГПА-2
453;17;3;95;2;130989;33;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC03-GP03;КС Верхнеказымская, цех №3, ГПА-3
454;17;4;95;2;130990;34;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC03-GP04;КС Верхнеказымская, цех №3, ГПА-4
455;17;5;95;1;130991;35;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC03-GP05;КС Верхнеказымская, цех №3, ГПА-5
456;17;1;96;2;12700000_0492;41;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC04-GP01;КС Верхнеказымская, цех №4, ГПА-1
457;17;2;96;9;131004;42;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC04-GP02;КС Верхнеказымская, цех №4, ГПА-2
458;17;3;96;2;131005;43;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC04-GP03;КС Верхнеказымская, цех №4, ГПА-3
459;17;4;96;2;131006;44;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC04-GP04;КС Верхнеказымская, цех №4, ГПА-4
460;17;5;96;2;131007;45;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC04-GP05;КС Верхнеказымская, цех №4, ГПА-5
461;17;1;97;2;131034;51;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC05-GP01;КС Верхнеказымская, цех №5, ГПА-1
462;17;2;97;2;131035;52;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC05-GP02;КС Верхнеказымская, цех №5, ГПА-2
463;17;3;97;13;131036;53;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC05-GP03;КС Верхнеказымская, цех №5, ГПА-3
464;17;4;97;2;131037;54;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC05-GP04;КС Верхнеказымская, цех №5, ГПА-4
465;17;5;97;10;131079;55;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC05-GP05;КС Верхнеказымская, цех №5, ГПА-5
466;17;1;98;2;131119;61;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC06-GP01;КС Верхнеказымская, цех №6, ГПА-1
467;17;2;98;2;131120;62;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC06-GP02;КС Верхнеказымская, цех №6, ГПА-2
468;17;3;98;2;131121;63;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC06-GP03;КС Верхнеказымская, цех №6, ГПА-3
469;17;4;98;1;131122;64;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC06-GP04;КС Верхнеказымская, цех №6, ГПА-4
470;17;5;98;2;131123;65;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC06-GP05;КС Верхнеказымская, цех №6, ГПА-5
471;17;1;99;16;131168;71;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC07-GP01;КС Верхнеказымская, цех №7, ГПА-1
472;17;2;99;1;131169;72;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC07-GP02;КС Верхнеказымская, цех №7, ГПА-2
473;17;3;99;1;131170;73;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC07-GP03;КС Верхнеказымская, цех №7, ГПА-3
474;17;4;99;2;131181;74;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC07-GP04;КС Верхнеказымская, цех №7, ГПА-4
475;17;1;100;2;131196;81;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC08-GP01;КС Верхнеказымская, цех №8, ГПА-1
476;17;2;100;2;131197;82;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC08-GP02;КС Верхнеказымская, цех №8, ГПА-2
477;17;3;100;2;131198;83;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC08-GP03;КС Верхнеказымская, цех №8, ГПА-3
478;17;4;100;2;131199;84;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC08-GP04;КС Верхнеказымская, цех №8, ГПА-4
479;17;1;101;8;130969;91;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC09-GP01;КС Верхнеказымская, цех №9, ГПА-1
480;17;2;101;2;130970;92;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC09-GP02;КС Верхнеказымская, цех №9, ГПА-2
481;17;3;101;1;130971;93;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC09-GP03;КС Верхнеказымская, цех №9, ГПА-3
482;17;4;101;1;130972;94;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC09-GP04;КС Верхнеказымская, цех №9, ГПА-4
483;17;1;102;1;131084;101;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC10-GP01;КС Верхнеказымская, цех №10, ГПА-1
484;17;2;102;9;131085;102;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC10-GP02;КС Верхнеказымская, цех №10, ГПА-2
485;17;3;102;2;131086;103;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC10-GP03;КС Верхнеказымская, цех №10, ГПА-3
486;17;4;102;1;131087;104;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T02-KS1-KC10-GP04;КС Верхнеказымская, цех №10, ГПА-4
487;12;1;110;1;130509;11;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC01-GP01;КС Бобровская, цех №1, ГПА-1
488;11;2;110;1;130510;12;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC01-GP02;КС Бобровская, цех №1, ГПА-2
489;11;3;110;2;130511;13;7;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC01-GP03;КС Бобровская, цех №1, ГПА-3
490;25;1;111;1;130470;21;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC02-GP01;КС Бобровская, цех №2, ГПА-1
491;25;2;111;1;130471;22;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC02-GP02;КС Бобровская, цех №2, ГПА-2
492;25;3;111;2;130472;23;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC02-GP03;КС Бобровская, цех №2, ГПА-3
493;25;4;111;2;130473;24;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC02-GP04;КС Бобровская, цех №2, ГПА-4
494;25;5;111;2;130474;25;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC02-GP05;КС Бобровская, цех №2, ГПА-5
495;25;6;111;2;130475;26;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC02-GP06;КС Бобровская, цех №2, ГПА-6
496;25;7;111;2;130476;27;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC02-GP07;КС Бобровская, цех №2, ГПА-7
497;25;1;112;2;130559;31;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC03-GP01;КС Бобровская, цех №3, ГПА-1
498;25;2;112;2;130560;32;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC03-GP02;КС Бобровская, цех №3, ГПА-2
499;25;3;112;2;130561;33;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC03-GP03;КС Бобровская, цех №3, ГПА-3
500;25;4;112;2;130562;34;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC03-GP04;КС Бобровская, цех №3, ГПА-4
501;25;5;112;2;130563;35;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC03-GP05;КС Бобровская, цех №3, ГПА-5
502;25;6;112;2;130564;36;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC03-GP06;КС Бобровская, цех №3, ГПА-6
503;25;7;112;2;130565;37;12;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC03-GP07;КС Бобровская, цех №3, ГПА-7
504;17;1;113;2;130595;41;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC04-GP01;КС Бобровская, цех №4, ГПА-1
505;17;2;113;1;130596;42;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC04-GP02;КС Бобровская, цех №4, ГПА-2
506;17;3;113;2;130599;43;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC04-GP03;КС Бобровская, цех №4, ГПА-3
507;17;4;113;9;130600;44;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC04-GP04;КС Бобровская, цех №4, ГПА-4
508;17;5;113;1;130601;45;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC04-GP05;КС Бобровская, цех №4, ГПА-5
509;17;2;114;9;130634;52;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC05-GP02;КС Бобровская, цех №5, ГПА-2
510;17;3;114;1;130635;53;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC05-GP03;КС Бобровская, цех №5, ГПА-3
511;17;4;114;2;130636;54;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC05-GP04;КС Бобровская, цех №5, ГПА-4
512;17;5;114;2;130637;55;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC05-GP05;КС Бобровская, цех №5, ГПА-5
513;17;1;115;2;130687;61;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC06-GP01;КС Бобровская, цех №6, ГПА-1
514;17;2;115;1;130688;62;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC06-GP02;КС Бобровская, цех №6, ГПА-2
515;17;3;115;1;130689;63;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC06-GP03;КС Бобровская, цех №6, ГПА-3
516;17;4;115;2;130690;64;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC06-GP04;КС Бобровская, цех №6, ГПА-4
517;17;5;115;1;130691;65;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC06-GP05;КС Бобровская, цех №6, ГПА-5
518;17;1;116;2;130678;71;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC07-GP01;КС Бобровская, цех №7, ГПА-1
519;17;2;116;1;130679;72;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC07-GP02;КС Бобровская, цех №7, ГПА-2
520;17;3;116;2;130680;73;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC07-GP03;КС Бобровская, цех №7, ГПА-3
521;17;4;116;1;130685;74;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC07-GP04;КС Бобровская, цех №7, ГПА-4
522;17;1;117;2;130720;81;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC08-GP01;КС Бобровская, цех №8, ГПА-1
523;17;2;117;2;130721;82;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC08-GP02;КС Бобровская, цех №8, ГПА-2
524;17;3;117;1;130722;83;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC08-GP03;КС Бобровская, цех №8, ГПА-3
525;17;4;117;2;130723;84;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC08-GP04;КС Бобровская, цех №8, ГПА-4
526;17;1;118;2;230047;91;22;;6;;GT_MG_KS_KC_GPA;GTYGK-T01-KS1-KC09-GP01;КС Бобровская, цех №9, ГПА-1
